ID Inmueble,Tipo,Título,Calle,Barrio,Distrito,Ciudad,Área,Precio,Comunidad,Precio/m²,Características,Habitaciones,Baños,Referencia,Anunciante,Nombre Anunciante,Última Actualización,Teléfono,URL
105399819,venta,Piso en venta en San José de la Vega,"
Barrio San José de la Vega
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,128.000€,,1.280 €/m²,"['100 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,SJV3H387,Profesional,Inmofelxa .,Anuncio actualizado el 25 de julio,34868350250.0,https://www.idealista.com/inmueble/105399819/
105035262,venta,Casa o chalet en venta en Sangonera la Verde,"
Barrio Sangonera la Verde
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",,295.000€,,910 €/m²,"[' Casa o chalet', '324 m² construidos', '4 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1978', 'No dispone de calefacción']",324 m² construidos,4 habitaciones,AN-SangoneraV-PRT,Profesional,URBANE MAI,Anuncio actualizado el 26 de agosto,34868350651.0,https://www.idealista.com/inmueble/105035262/
105496902,venta,Piso en venta en San Juan,"
Barrio San Juan
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,198.000€,,2.084 €/m²,"['95 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Con ascensor']",3 habitaciones,2 baños,PIS_1452,Profesional,Ana Rios Gomez,Anuncio actualizado el 24 de julio,34868350715.0,https://www.idealista.com/inmueble/105496902/
105638084,venta,Casa o chalet independiente en venta en Sucina,"
Barrio Sucina
","
Distrito Campo de Murcia
","
Murcia
","
Área de Murcia, Murcia
",,240.000€,,2.526 €/m²,"[' Casa o chalet independiente', '2 plantas', '95 m² construidos', '3 habitaciones', '2 baños', 'Parcela de 2.000 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 2009']",2 plantas,95 m² construidos,1922,Agente Pro,Gines Peñalver Inglés,Anuncio actualizado el 12 de agosto,34868355221.0,https://www.idealista.com/inmueble/105638084/
104655420,venta,Casa o chalet independiente en venta en Beniaján,"
Barrio Beniaján
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,178.000€,,937 €/m²,"[' Casa o chalet independiente', '3 plantas', '190 m² construidos, 180 m² útiles', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2007', 'Calefacción central']",3 plantas,"190 m² construidos, 180 m² útiles",41332,Profesional,ALQUILOTUCASA MURCIA1,Anuncio actualizado el 30 de julio,34868350971.0,https://www.idealista.com/inmueble/104655420/
103568148,venta,"Piso en venta en calle Vista Alegre, 24 a","
Calle Vista Alegre, 24 a
","
Barrio Vista Alegre
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",245.000€,,1.678 €/m²,"['146 m² construidos, 135 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,38251698,Profesional,MPI INSTITUTO MEDIACION Y PERITACION,Anuncio actualizado el 6 de agosto,34868350374.0,https://www.idealista.com/inmueble/103568148/
84783846,venta,Piso en venta en Santa María de Gracia,"
Barrio Santa María de Gracia
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",,265.000€,,2.208 €/m²,"['120 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",3 habitaciones,2 baños,11485 D,Profesional,I Love Murcia servicios inmobiliarios,Anuncio actualizado el 21 de noviembre,34868350397.0,https://www.idealista.com/inmueble/84783846/
103906532,venta,Finca rústica en venta en La Arboleja,"
Barrio La Arboleja
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",,274.900€,,1.374 €/m²,"[' Finca rústica', '1 planta', '200 m² construidos', '4 habitaciones', '2 baños', 'Parcela de 560 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2000', 'Calefacción individual']",1 planta,200 m² construidos,HB01810,Profesional,Hb Inmobiliarias,Anuncio actualizado el 27 de junio,34868350186.0,https://www.idealista.com/inmueble/103906532/
105690202,venta,Piso en venta en Sucina,"
Barrio Sucina
","
Distrito Campo de Murcia
","
Murcia
","
Área de Murcia, Murcia
",,108.500€,,1.669 €/m²,"['65 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado']",2 habitaciones,1 baño,699708,Profesional,Sunvilla Murcia,Anuncio actualizado el 13 de agosto,34868355291.0,https://www.idealista.com/inmueble/105690202/
103511054,venta,Piso en venta en La Fama,"
Barrio La Fama
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,369.000€,,2.545 €/m²,"['145 m² construidos, 135 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 3ª', 'Con ascensor']",4 habitaciones,2 baños,PIS_1269,Profesional,Ana Rios Gomez,Anuncio actualizado el 16 de julio,34868350715.0,https://www.idealista.com/inmueble/103511054/
97210381,venta,"Casa de pueblo en venta en calle Algezares, 26","
Calle Algezares, 26
","
Barrio Beniaján
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",120.000€,,426 €/m²,"[' Casa de pueblo', '3 plantas', '282 m² construidos', '4 habitaciones', '2 baños', 'Parcela de 135 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur']",3 plantas,282 m² construidos,001,Profesional,Rafa Sánchez Arce,Anuncio actualizado el 27 de junio,34868350134.0,https://www.idealista.com/inmueble/97210381/
105441654,venta,Piso en venta en Santo Ángel,"
Barrio Santo Ángel
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,119.000€,,1.322 €/m²,"['90 m² construidos, 80 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,ague306,Profesional,I Love Murcia servicios inmobiliarios,Anuncio actualizado el 9 de julio,34868350397.0,https://www.idealista.com/inmueble/105441654/
103808099,venta,Piso en venta en Santa Catalina-San Bartolomé,"
Barrio Santa Catalina-San Bartolomé
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,285.000€,,3.353 €/m²,"['85 m² construidos, 75 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Con ascensor']",2 habitaciones,1 baño,APA_1286,Profesional,Ana Rios Gomez,Anuncio actualizado el 25 de julio,34868350715.0,https://www.idealista.com/inmueble/103808099/
98686225,venta,Piso en venta en Torreagüera,"
Barrio Torreagüera
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,110.000€,,1.122 €/m²,"['98 m² construidos, 86 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 1ª', 'Con ascensor']",3 habitaciones,2 baños,PIS_841,Profesional,Ana Rios Gomez,Anuncio actualizado el 25 de julio,34868350715.0,https://www.idealista.com/inmueble/98686225/
104568610,venta,Piso en venta en Puente Tocinos,"
Barrio Puente Tocinos
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,99.900€,,951 €/m²,"['105 m² construidos, 82 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Planta 1ª exterior', 'Sin ascensor']",3 habitaciones,2 baños,PT3H372,Profesional,Inmofelxa .,Anuncio actualizado el 12 de julio,34868350250.0,https://www.idealista.com/inmueble/104568610/
104645950,venta,Piso en venta en Aljucer,"
Barrio Aljucer
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",,112.000€,,1.318 €/m²,"['85 m² construidos, 75 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 2005', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,NI2058,Profesional,Neocasa Inmobiliaria,Anuncio actualizado el 8 de agosto,34868350979.0,https://www.idealista.com/inmueble/104645950/
103253686,venta,Piso en venta en Santiago el Mayor,"
Barrio Santiago el Mayor
","
Distrito Sur
","
Murcia
","
Área de Murcia, Murcia
",,395.000€,,1.411 €/m²,"['280 m² construidos, 260 m² útiles', '4 habitaciones', '3 baños', 'Segunda mano/buen estado', ' exterior', 'Con ascensor']",4 habitaciones,3 baños,PLA_1214,Profesional,Ana Rios Gomez,Anuncio actualizado el 25 de julio,34868350715.0,https://www.idealista.com/inmueble/103253686/
103991164,venta,Casa o chalet independiente en venta en San Benito-Progreso,"
Barrio San Benito-Progreso
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,249.000€,,830 €/m²,"[' Casa o chalet independiente', '1 planta', '300 m² construidos, 250 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Calefacción individual']",1 planta,"300 m² construidos, 250 m² útiles",p1001,Profesional,I Love Murcia servicios inmobiliarios,Anuncio actualizado el 8 de agosto,34868350397.0,https://www.idealista.com/inmueble/103991164/
103435506,venta,"Piso en venta en avenida de la Libertad, 10","
Avenida de la Libertad, 10
","
Barrio San Miguel
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",325.000€,,2.686 €/m²,"['121 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 6ª exterior', 'Con ascensor']",4 habitaciones,2 baños,38251691,Profesional,MPI INSTITUTO MEDIACION Y PERITACION,Anuncio actualizado el 29 de mayo,34868350374.0,https://www.idealista.com/inmueble/103435506/
104706609,venta,Casa o chalet independiente en venta en San Benito-Progreso,"
Barrio San Benito-Progreso
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,525.000€,,3.500 €/m²,"[' Casa o chalet independiente', '1 planta', '150 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 1.280 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 1988', 'Calefacción central']",1 planta,"150 m² construidos, 120 m² útiles",104706609,Profesional,SOLVIA INMOCALIDA MEDITERRANEA,Anuncio actualizado el 16 de agosto,34868350116.0,https://www.idealista.com/inmueble/104706609/
105211161,venta,Piso en venta en Vistabella,"
Barrio Vistabella
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,180.000€,,1.241 €/m²,"['145 m² construidos, 135 m² útiles', '5 habitaciones', '2 baños', 'Segunda mano/buen estado', ' exterior']",5 habitaciones,2 baños,PIS_1591,Profesional,Ana Rios Gomez,Anuncio actualizado el 25 de julio,34868350715.0,https://www.idealista.com/inmueble/105211161/
104097290,venta,Piso en venta en calle Maestro Nacional Antonio Martinez,"
Calle Maestro Nacional Antonio Martinez
","
Barrio Javalí Viejo
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",76.000€,,894 €/m²,"['85 m² construidos, 75 m² útiles', '2 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'No dispone de calefacción', 'Bajo exterior', 'Con ascensor']",2 habitaciones,2 baños,SRG-174635-ALS,Profesional,URBANE MAI,Anuncio actualizado el 22 de agosto,34868350651.0,https://www.idealista.com/inmueble/104097290/
104203185,venta,Chalet pareado en venta en calle Diseminado Camino Soteros,"
Calle Diseminado Camino Soteros
","
Barrio San José de la Vega
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",45.000€,,331 €/m²,"[' Chalet pareado', '136 m² construidos, 101 m² útiles', '1 habitación', '1 baño', 'Parcela de 172 m²', 'Segunda mano/para reformar', 'No dispone de calefacción']","136 m² construidos, 101 m² útiles",1 habitación,RI-8073258206-AX,Profesional,URBANE MAI,Anuncio actualizado el 12 de julio,34868350651.0,https://www.idealista.com/inmueble/104203185/
103340097,venta,Dúplex en venta en Alegrías,"
Alegrías
","
Barrio Cobatillas
","
Distrito Pedanías Norte
","
Murcia
","
Área de Murcia, Murcia
",92.500€,,487 €/m²,"['190 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 2010', 'Planta 3ª exterior', 'Sin ascensor']",3 habitaciones,2 baños,1307-VI-934-015-003-00D,Profesional,Basico Homes 2,Anuncio actualizado el 7 de marzo,34919384694.0,https://www.idealista.com/inmueble/103340097/
105017802,venta,Chalet adosado en venta en calle Victoria,"
Calle Victoria
","
Barrio Cabezo de Torres
","
Distrito Pedanías Norte
","
Murcia
","
Área de Murcia, Murcia
",170.000€,,458 €/m²,"[' Chalet adosado', '371 m² construidos, 350 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Construido en 2004', 'No dispone de calefacción']","371 m² construidos, 350 m² útiles",5 habitaciones,EN-74414-SLV,Profesional,URBANE MAI,Anuncio actualizado el 21 de agosto,34868350651.0,https://www.idealista.com/inmueble/105017802/
105269705,venta,Chalet adosado en venta en El Esparragal,"
Barrio El Esparragal
","
Distrito Pedanías Norte
","
Murcia
","
Área de Murcia, Murcia
",,255.000€,,1.062 €/m²,"[' Chalet adosado', '1 planta', '240 m² construidos, 150 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación este, oeste', 'No dispone de calefacción']",1 planta,"240 m² construidos, 150 m² útiles",VMM-2,Profesional,Viviendas Con Estilo,Anuncio actualizado el 9 de agosto,34868483143.0,https://www.idealista.com/inmueble/105269705/
104792638,venta,Ático en venta en Zona Juan de Borbón,"
Barrio Zona Juan de Borbón
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",,385.000€,,2.852 €/m²,"['135 m² construidos, 123 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Con ascensor']",3 habitaciones,2 baños,ÀTI_1493,Profesional,Ana Rios Gomez,Anuncio actualizado el 25 de julio,34868350715.0,https://www.idealista.com/inmueble/104792638/
104985545,venta,Piso en venta en calle de la Esperanza,"
Calle de la Esperanza
","
Barrio San Benito-Progreso
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",81.000€,,890 €/m²,"['91 m² construidos, 85 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1975', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']",3 habitaciones,1 baño,EN-72708-SLV,Profesional,URBANE MAI,Anuncio actualizado el 19 de julio,34868350651.0,https://www.idealista.com/inmueble/104985545/
95450357,venta,Casa o chalet independiente en venta en La Ñora,"
Barrio La Ñora
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",,690.000€,,2.197 €/m²,"[' Casa o chalet independiente', '2 plantas', '314 m² construidos, 290 m² útiles', '3 habitaciones', '3 baños', 'Parcela de 800 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este', 'Construido en 2014', 'Solo acceso exterior adaptado para personas con movilidad reducida']",2 plantas,"314 m² construidos, 290 m² útiles",180,Profesional,LIDERCASA INTERNATIONAL,Anuncio actualizado el 19 de julio,34868355333.0,https://www.idealista.com/inmueble/95450357/
104030839,venta,Piso en venta en avenida Nueva Condomina,"
Avenida Nueva Condomina
","
Barrio Churra
","
Distrito Pedanías Norte
","
Murcia
","
Área de Murcia, Murcia
",209.000€,,1.493 €/m²,"['140 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2009', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 10ª exterior', 'Con ascensor']",3 habitaciones,2 baños,8037-VI-000-001-010-00F,Profesional,Kellify .,Anuncio actualizado el 8 de julio,34911367833.0,https://www.idealista.com/inmueble/104030839/
103797749,venta,Piso en venta en Algezares,"
Barrio Algezares
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,220.000€,,1.222 €/m²,"['180 m² construidos, 160 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,piso con terraza exterior,Profesional,SOLVIA INMOCALIDA MEDITERRANEA,Anuncio actualizado el 31 de mayo,34868350116.0,https://www.idealista.com/inmueble/103797749/
105799529,venta,Casa de pueblo en venta en Garres y Lages,"
Barrio Garres y Lages
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,37.000€,,325 €/m²,"[' Casa de pueblo', '1 planta', '114 m² construidos, 85 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Orientación este', 'Construido en 1950', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida']",1 planta,"114 m² construidos, 85 m² útiles",30107,Profesional,HÁbitas Inmobiliaria,Anuncio actualizado el 26 de agosto,34868350472.0,https://www.idealista.com/inmueble/105799529/
105514391,venta,"Piso en venta en del Sauce, 8","
del Sauce, 8
","
Barrio Infante Juan Manuel
","
Distrito Sur
","
Murcia
","
Área de Murcia, Murcia
",115.000€,,1.139 €/m²,"['101 m² construidos, 71 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Orientación norte', 'Construido en 1965', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,1 baño,LIENZO EN EL INFANTE,Profesional,Sergio Molina,Anuncio actualizado el 21 de agosto,34868350600.0,https://www.idealista.com/inmueble/105514391/
105225409,venta,Dúplex en venta en Santo Ángel,"
Barrio Santo Ángel
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,355.000€,,2.261 €/m²,"['157 m² construidos, 140 m² útiles', '5 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 1989', 'Calefacción individual', 'Bajo exterior', 'Sin ascensor']",5 habitaciones,3 baños,V-OO100,Profesional,Viviendas Con Estilo,Anuncio actualizado el 9 de agosto,34868483143.0,https://www.idealista.com/inmueble/105225409/
98364384,venta,Casa o chalet independiente en venta en El Esparragal,"
Barrio El Esparragal
","
Distrito Pedanías Norte
","
Murcia
","
Área de Murcia, Murcia
",,460.000€,,1.586 €/m²,"[' Casa o chalet independiente', '3 plantas', '290 m² construidos, 240 m² útiles', '5 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este', 'Construido en 2007', 'Calefacción central', 'Acceso y vivienda adaptados para personas con movilidad reducida']",3 plantas,"290 m² construidos, 240 m² útiles",POMA,Profesional,SOLVIA INMOCALIDA MEDITERRANEA,Anuncio actualizado el 2 de mayo,34868350116.0,https://www.idealista.com/inmueble/98364384/
104097270,venta,Piso en venta en calle Maestro Nacional Antonio Martinez,"
Calle Maestro Nacional Antonio Martinez
","
Barrio Javalí Viejo
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",85.000€,,904 €/m²,"['94 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2009', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,SRG-193728-ALS,Profesional,URBANE MAI,Anuncio actualizado el 26 de agosto,34868350651.0,https://www.idealista.com/inmueble/104097270/
105576360,venta,Piso en venta en calle Sierra Espuña s/n,"
Calle Sierra Espuña s/n
","
Barrio Santa María de Gracia
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",130.000€,,1.625 €/m²,"['80 m² construidos, 70 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1960', 'Calefacción individual: Bomba de frío/calor', 'Bajo exterior', 'Con ascensor']",3 habitaciones,1 baño,VVI58,Profesional,Ricasa Servicios Inmobiliarios,Anuncio actualizado el 24 de julio,34868350223.0,https://www.idealista.com/inmueble/105576360/
99824292,venta,Piso en venta en avenida de la Libertad,"
Avenida de la Libertad
","
Barrio San José de la Vega
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",59.000€,,584 €/m²,"['101 m² construidos, 81 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'No dispone de calefacción', 'Planta 3ª exterior', 'Sin ascensor']",3 habitaciones,1 baño,003520,Profesional,FORCA REAL ESTATE SLU,Anuncio actualizado el 1 de julio,34868355537.0,https://www.idealista.com/inmueble/99824292/
101809135,venta,Piso en venta en calle Pintor Velázquez,"
Calle Pintor Velázquez
","
Barrio Torreagüera
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",89.000€,,631 €/m²,"['141 m² construidos, 88 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2006', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,RI-DW-373-AH,Profesional,URBANE MAI,Anuncio actualizado el 26 de agosto,34868350651.0,https://www.idealista.com/inmueble/101809135/
101061450,venta,Piso en venta en Gran Vía del Escultor Francisco Salzillo s/n,"
Gran Vía del Escultor Francisco Salzillo s/n
","
Barrio Santa Catalina-San Bartolomé
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",650.000€,,4.062 €/m²,"['160 m² construidos', '5 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje por 100.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1990', 'Calefacción individual: Gas natural', 'Planta 7ª exterior', 'Con ascensor']",5 habitaciones,2 baños,AC2295,Profesional,AquíCasas Inmobiliaria,Anuncio actualizado el 13 de agosto,34868355081.0,https://www.idealista.com/inmueble/101061450/
102992602,venta,Piso en venta en calle Villa Cisneros,"
Calle Villa Cisneros
","
Barrio Zona Juan de Borbón
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",140.000€,,1.892 €/m²,"['74 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Sin ascensor']",2 habitaciones,1 baño,PA-VC140,Profesional,Francisco Jodar,Anuncio actualizado el 21 de marzo,34868350476.0,https://www.idealista.com/inmueble/102992602/
105478300,venta,Piso en venta en calle del Río Tajo,"
Calle del Río Tajo
","
Barrio Vistabella
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",34.000€,,607 €/m²,"['56 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Bajo interior', 'Sin ascensor']",3 habitaciones,1 baño,RP2262024128659,Profesional,REDPISO MURCIA CONDOMINA,Anuncio actualizado el 20 de agosto,34868355533.0,https://www.idealista.com/inmueble/105478300/
104182594,venta,Piso en venta en avenida Constitución,"
Avenida Constitución
","
Barrio Sucina
","
Distrito Campo de Murcia
","
Murcia
","
Área de Murcia, Murcia
",53.000€,,602 €/m²,"['88 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,2 baños,PM00128,Profesional,Solvia Store,Anuncio actualizado el 15 de julio,34868350213.0,https://www.idealista.com/inmueble/104182594/
104384168,venta,Piso en venta en El Carmen,"
Barrio El Carmen
","
Distrito Sur
","
Murcia
","
Área de Murcia, Murcia
",,130.000€,,1.226 €/m²,"['106 m² construidos, 103 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1988', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,2 baños,32034H6-JOR,Profesional,Pisocasion.es El Carmen,Anuncio actualizado el 25 de julio,34868350912.0,https://www.idealista.com/inmueble/104384168/
105556017,venta,Piso en venta en Espinardo,"
Barrio Espinardo
","
Distrito Pedanías Norte
","
Murcia
","
Área de Murcia, Murcia
",,139.000€,,1.931 €/m²,"['72 m² construidos, 53 m² útiles', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2006', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,1 baño,30-72-05788,Profesional,Abad Grupo Inmobiliario,Anuncio actualizado el 5 de agosto,34868350159.0,https://www.idealista.com/inmueble/105556017/
104244647,venta,Piso en venta en El Carmen,"
Barrio El Carmen
","
Distrito Sur
","
Murcia
","
Área de Murcia, Murcia
",,134.900€,,1.551 €/m²,"['87 m² construidos, 72 m² útiles', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,32032H6-JOR,Profesional,Pisocasion.es El Carmen,Anuncio actualizado el 25 de julio,34868350912.0,https://www.idealista.com/inmueble/104244647/
105490351,venta,Piso en venta en Santa Catalina-San Bartolomé,"
Barrio Santa Catalina-San Bartolomé
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,250.000€,,3.472 €/m²,"['72 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, este', 'Construido en 1996', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",2 habitaciones,1 baño,30-72-05786,Profesional,Abad Grupo Inmobiliario,Anuncio actualizado el 25 de julio,34868350159.0,https://www.idealista.com/inmueble/105490351/
